path,size_bytes,sha256
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_1/clusters.csv,41262,881697bfbf6ed036f5a59a50a15547dc4cc2371f22eb5763d5912cc8efc81d1f
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_1/transform_manifest.json,845,8ba4e79438698888d4dd26e483285d87a20286e1100f80c662e385f23d557942
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_2/affinity.npz,253998,7bdfcf1f2304e41d148bc18dbe7a796c6a94370b53b37518032062b9f9942c19
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_2/clusters.csv,41252,cb11f95c3d776f47dbc26718433e01d939caa9ca610e4c833003f021940d34eb
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_2/transform_manifest.json,840,9159c6f903c1ef743a6dda5014028db24c66567954ff8150d09037e416aee936
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_3/affinity.npz,255984,c5898219591df5d6568b48729be600f7d5a9d5a48d70040d4356e81eda203de4
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_3/clusters.csv,41598,7ac282e7a83f8c64643fa56857669d11bad4247562e1ab062de8bcc3a9d7dfc1
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_3/transform_manifest.json,843,be6378ce554d93d8e520d91ad07a6300f6e4e7fff9f5d64a650edfd96b7834d6
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_4/affinity.npz,252446,6f98b23e2cab8e52ef668f3e857ef49cbe07d07f86eaec7950e81eb60cc96658
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_4/clusters.csv,41290,45dad5747f1d331dc792f891b8ab7693fb9c6d5c9a9d722f3ad338b05c45e9cf
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_4/transform_manifest.json,845,d6cf634e466711fe29daf941d7cf85b29847b48e6c2607818405c142b0275c5e
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_5/affinity.npz,256947,cf60970668d5a7cfb0d7803756144b4f86476dcf4ff4936274a2dedad9bf208b
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_5/clusters.csv,41644,761dacefea41d4d9907fea1715d88f3a1025c85fe1c76fb2138d7d2e9720ba9e
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_5/transform_manifest.json,845,2cec79b38ba9083224351a0d173965658cef4e072b5127cda8a2237892f3498e
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_7/affinity.npz,256315,6ed2c10a317e87e4b9a86009a72447e4d184be17fc59d277305f638cb879e6ef
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_7/clusters.csv,41441,2e0541fb184420867c56b3b198cfdf6afe57f964ab90eb15de02e5bdef41b060
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_7/transform_manifest.json,845,61bd1c74c1d46fdcc341a20843f264fbe6d61709ec4e44848faf1e91e4239807
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_8/affinity.npz,256362,fb5ee94f7ab5c84a10f6d0588d052c63085e13c0f8290429add9e991d0f6cffb
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_8/clusters.csv,41501,42cbdc0f9b46b6c17af4756568e540e131fcdeda56235f04357385be793a1635
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_8/transform_manifest.json,845,047a6f8298d610217ff7f43dca21e3393444a7891072959d8f234c4e24b202e0
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_9/affinity.npz,255225,15dad862d66c85852b29e56f421f90899a2c7aaab11898605652ec1faccee6d1
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_9/clusters.csv,41525,3709c0966abf114edf11d927b6b6b696d1068260d28403e090f52ece7b7659f5
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_9/transform_manifest.json,845,e096ef896e4e3cd4869d2a2480847f4ce21bfbbc19b094f33dce7481769991e2
